full_path,relative_path_to_file,filename_with_extension,file_stem,extension,filesize,sha1
textures/flatlist/ovr_stm/ovr_eu/_win/00006739.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00006739.ctxr,00006739,ctxr,5592896,759082673f2bf9e721e7fb08809fd6747b1ec174
textures/flatlist/ovr_stm/ovr_eu/_win/00180189.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00180189.ctxr,00180189,ctxr,44739776,69872b268417378eb694acc0ec83098511d5190b
textures/flatlist/ovr_stm/ovr_eu/_win/003f0404.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,003f0404.ctxr,003f0404,ctxr,44739776,c4bfc19d50464923e01073505fc391587465b112
textures/flatlist/ovr_stm/ovr_eu/_win/00626739.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00626739.ctxr,00626739,ctxr,22370144,6b6edd4734e5a14f5dfd36630836090651816644
textures/flatlist/ovr_stm/ovr_eu/_win/007a0189.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,007a0189.ctxr,007a0189,ctxr,44739776,7c93ee99f77b4801875f603d45a6fbce6281814c
textures/flatlist/ovr_stm/ovr_eu/_win/00e103ff.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00e103ff.ctxr,00e103ff,ctxr,44739776,b110add2ebdaa502690ac18715484eba206006a9
textures/flatlist/ovr_stm/ovr_eu/_win/00edb9fc.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00edb9fc.ctxr,00edb9fc,ctxr,89479040,e9d5cfe421f6bd002bc33ed7f493c585656286ef
textures/flatlist/ovr_stm/ovr_eu/_win/augm_stabbed_tnc_body.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,augm_stabbed_tnc_body.bmp.ctxr,augm_stabbed_tnc_body.bmp,ctxr,5592864,d4299239934b4666cec6722f36f279dab7ce88bc
textures/flatlist/ovr_stm/ovr_eu/_win/augm_tnc_eri.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,augm_tnc_eri.bmp.ctxr,augm_tnc_eri.bmp,ctxr,87776,76bd00e4f92c87704034f40f8ab27190ec54ff41
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp.ctxr,crd_pp05.bmp,ctxr,349920,1213b559e31e683b9122af2cfc0c56b57ee9cbdb
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac.ctxr,crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac,ctxr,349920,1d2a79793846930abff3503115f64e6add1ab62e
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5.ctxr,crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5,ctxr,349920,398042fb2c47cc315e3cde1ab6cd521a84ff6cc3
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1.ctxr,crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1,ctxr,349920,a03eb6ef212368888f98456e2dd07d1a2506bbd6
textures/flatlist/ovr_stm/ovr_eu/_win/door_b00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,door_b00.bmp.ctxr,door_b00.bmp,ctxr,5592864,cd970c5867ab67d342b6189ebd96b4894c92f994
textures/flatlist/ovr_stm/ovr_eu/_win/d_oil_sea_alp_ovl_mod0222.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,d_oil_sea_alp_ovl_mod0222.bmp.ctxr,d_oil_sea_alp_ovl_mod0222.bmp,ctxr,89479040,17af9b5d6089582ebd69213cc3ceec6902307485
textures/flatlist/ovr_stm/ovr_eu/_win/ema_tag.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ema_tag.bmp.ctxr,ema_tag.bmp,ctxr,699488,2d28815b2fdb7d8990aaee2a0e05a188812a551c
textures/flatlist/ovr_stm/ovr_eu/_win/ibox_tx_all_alp.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ibox_tx_all_alp.bmp.ctxr,ibox_tx_all_alp.bmp,ctxr,4194464,6ed117471805d42bda57f3fea2b07d8462c9c986
textures/flatlist/ovr_stm/ovr_eu/_win/ibox_tx_all_alp.bmp_542a0e8227207db0a7c5b8c61cc0345d.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ibox_tx_all_alp.bmp_542a0e8227207db0a7c5b8c61cc0345d.ctxr,ibox_tx_all_alp.bmp_542a0e8227207db0a7c5b8c61cc0345d,ctxr,4194464,6ed117471805d42bda57f3fea2b07d8462c9c986
textures/flatlist/ovr_stm/ovr_eu/_win/ibox_tx_all_alp.bmp_791e610c4fcf41bf273b86f3bef405c7.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ibox_tx_all_alp.bmp_791e610c4fcf41bf273b86f3bef405c7.ctxr,ibox_tx_all_alp.bmp_791e610c4fcf41bf273b86f3bef405c7,ctxr,4194464,6ed117471805d42bda57f3fea2b07d8462c9c986
textures/flatlist/ovr_stm/ovr_eu/_win/ibox_tx_all_alp.bmp_c9d3a3451227c3cc7e6447a2754c7b93.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ibox_tx_all_alp.bmp_c9d3a3451227c3cc7e6447a2754c7b93.ctxr,ibox_tx_all_alp.bmp_c9d3a3451227c3cc7e6447a2754c7b93,ctxr,4194464,6ed117471805d42bda57f3fea2b07d8462c9c986
