full_path,relative_path_to_file,filename_with_extension,file_stem,extension,filesize,sha1
textures/flatlist/ovr_stm/ovr_eu/_win/00006739.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00006739.ctxr,00006739,ctxr,5592896,e8dc92a252160c2e6818cd5e83a7f9577bb5f5af
textures/flatlist/ovr_stm/ovr_eu/_win/00180189.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00180189.ctxr,00180189,ctxr,44739776,69872b268417378eb694acc0ec83098511d5190b
textures/flatlist/ovr_stm/ovr_eu/_win/003f0404.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,003f0404.ctxr,003f0404,ctxr,44739776,c4bfc19d50464923e01073505fc391587465b112
textures/flatlist/ovr_stm/ovr_eu/_win/00626739.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00626739.ctxr,00626739,ctxr,22370144,3d1089d025cfcc8c9f4272e28f33296c0815dfb7
textures/flatlist/ovr_stm/ovr_eu/_win/007a0189.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,007a0189.ctxr,007a0189,ctxr,44739776,7c93ee99f77b4801875f603d45a6fbce6281814c
textures/flatlist/ovr_stm/ovr_eu/_win/00e103ff.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00e103ff.ctxr,00e103ff,ctxr,44739776,b110add2ebdaa502690ac18715484eba206006a9
textures/flatlist/ovr_stm/ovr_eu/_win/00edb9fc.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00edb9fc.ctxr,00edb9fc,ctxr,89479040,c24a5828f6afc75849d684a826122b7a2658806e
textures/flatlist/ovr_stm/ovr_eu/_win/augm_stabbed_tnc_body.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,augm_stabbed_tnc_body.bmp.ctxr,augm_stabbed_tnc_body.bmp,ctxr,5592864,a2468398c3076992a14675501b16f8184f2de77d
textures/flatlist/ovr_stm/ovr_eu/_win/augm_tnc_eri.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,augm_tnc_eri.bmp.ctxr,augm_tnc_eri.bmp,ctxr,87776,375b7ef1d5ec737e4cd76dff8cb5e69edf02e58a
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp.ctxr,crd_pp05.bmp,ctxr,349920,01a01006419455b81aaa795002c700564514f431
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac.ctxr,crd_pp05.bmp_276e6284cf2e0055cf730766f998bbac,ctxr,349920,3bdf189f40f5e1564e7fda2ba010bdad4fc23a67
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5.ctxr,crd_pp05.bmp_68d8cf100718b565e0eecf3ff7585eb5,ctxr,349920,8d3a31a5ec4b319921e46d9f8b53e7e52e88bb5c
textures/flatlist/ovr_stm/ovr_eu/_win/crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1.ctxr,crd_pp05.bmp_c9e026756e1ac92120d9d6d7dc7f56f1,ctxr,349920,4b7972eadbfd26f67a9665256042196e9b7e09bb
textures/flatlist/ovr_stm/ovr_eu/_win/door_b00.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,door_b00.bmp.ctxr,door_b00.bmp,ctxr,5592864,f1fbfec0a828c5db00e927e0f786a9d7123a5438
textures/flatlist/ovr_stm/ovr_eu/_win/d_oil_sea_alp_ovl_mod0222.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,d_oil_sea_alp_ovl_mod0222.bmp.ctxr,d_oil_sea_alp_ovl_mod0222.bmp,ctxr,89479040,3c7a1db60e7aa4ceca23ff4e29b1f6507795707f
textures/flatlist/ovr_stm/ovr_eu/_win/ema_tag.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ema_tag.bmp.ctxr,ema_tag.bmp,ctxr,699488,17ea133f72edcfed98c11a97b10d46349129949e
textures/flatlist/ovr_stm/ovr_eu/_win/ibox_tx_all_alp.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ibox_tx_all_alp.bmp.ctxr,ibox_tx_all_alp.bmp,ctxr,4194464,6ed117471805d42bda57f3fea2b07d8462c9c986
textures/flatlist/ovr_stm/ovr_eu/_win/ibox_tx_all_alp.bmp_542a0e8227207db0a7c5b8c61cc0345d.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ibox_tx_all_alp.bmp_542a0e8227207db0a7c5b8c61cc0345d.ctxr,ibox_tx_all_alp.bmp_542a0e8227207db0a7c5b8c61cc0345d,ctxr,4194464,6ed117471805d42bda57f3fea2b07d8462c9c986
textures/flatlist/ovr_stm/ovr_eu/_win/ibox_tx_all_alp.bmp_791e610c4fcf41bf273b86f3bef405c7.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ibox_tx_all_alp.bmp_791e610c4fcf41bf273b86f3bef405c7.ctxr,ibox_tx_all_alp.bmp_791e610c4fcf41bf273b86f3bef405c7,ctxr,4194464,6ed117471805d42bda57f3fea2b07d8462c9c986
textures/flatlist/ovr_stm/ovr_eu/_win/ibox_tx_all_alp.bmp_c9d3a3451227c3cc7e6447a2754c7b93.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ibox_tx_all_alp.bmp_c9d3a3451227c3cc7e6447a2754c7b93.ctxr,ibox_tx_all_alp.bmp_c9d3a3451227c3cc7e6447a2754c7b93,ctxr,4194464,6ed117471805d42bda57f3fea2b07d8462c9c986
textures/flatlist/ovr_stm/ovr_eu/_win/ibox_tx_all_alp_ovl.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,ibox_tx_all_alp_ovl.bmp.ctxr,ibox_tx_all_alp_ovl.bmp,ctxr,4194464,25af501962a85e2922ffb3ef4303e19603840d1c
textures/flatlist/ovr_stm/ovr_eu/_win/iro_boots.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_boots.bmp.ctxr,iro_boots.bmp,ctxr,5592864,c65675036dac7dd3ffc397777363816ef5226e6a
textures/flatlist/ovr_stm/ovr_eu/_win/iro_face.bmp_c2887b3a82812f39ba6df6e2295dab8a.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_face.bmp_c2887b3a82812f39ba6df6e2295dab8a.ctxr,iro_face.bmp_c2887b3a82812f39ba6df6e2295dab8a,ctxr,22370144,3e8463f3b26d28dd58de0031636b792565cf943c
textures/flatlist/ovr_stm/ovr_eu/_win/iro_hair_base.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_hair_base.bmp.ctxr,iro_hair_base.bmp,ctxr,11185312,f737d2c196e5e72e3d6a32495e26b4e8bfebb9bb
textures/flatlist/ovr_stm/ovr_eu/_win/iro_hi_face.bmp.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,iro_hi_face.bmp.ctxr,iro_hi_face.bmp,ctxr,22370144,c30c610feffb08b7117538a69b2b5fe69fe493f1
